,SQLite,MySQL,Cassandra,Oracle,MongoDB,PostgreSQL,Redis,SQL Server
24947,0,0,0,0,0,1,0,0
24949,0,0,1,0,1,1,1,0
24950,1,1,0,1,0,0,0,1
24951,0,0,0,0,0,1,0,0
24955,0,0,0,0,0,0,0,1
24957,0,1,0,0,1,0,0,0
24961,0,0,0,0,0,0,1,0
24963,0,1,0,0,0,0,0,0
24964,0,1,0,0,1,1,1,0
24965,1,0,0,0,0,0,0,1
24967,0,1,0,1,1,1,0,1
24969,1,0,0,0,0,0,0,1
24970,0,0,1,0,1,0,0,1
24973,0,0,0,0,0,1,0,0
24974,0,0,0,0,0,0,1,0
24979,0,1,0,1,1,0,0,0
24984,0,1,0,0,0,1,0,0
24987,1,1,0,1,0,0,0,1
24993,0,1,0,0,0,0,0,0
24995,1,1,0,1,0,0,0,0
24998,0,0,0,0,0,0,0,1
24999,0,1,0,0,0,0,0,0
25000,0,1,0,0,1,0,0,0
25007,1,1,0,0,0,1,0,1
25009,1,0,0,0,1,0,0,1
25010,1,1,0,0,0,1,0,1
25011,0,0,0,0,0,0,0,1
25015,0,0,0,0,1,0,0,0
25016,0,1,0,1,1,1,0,1
25020,1,0,0,0,0,0,0,0
25023,0,1,0,0,1,1,1,0
25025,0,0,0,0,0,0,0,1
25027,0,0,0,0,1,0,1,0
25028,0,0,0,0,1,1,0,0
25033,1,1,0,1,0,1,0,1
25041,1,0,0,0,0,0,0,0
25043,1,0,0,1,1,0,0,1
25045,1,0,0,0,0,1,0,0
25047,0,1,0,0,1,0,1,0
25052,0,1,0,0,0,0,0,0
25056,0,0,0,0,1,0,0,0
25057,0,0,0,0,1,0,0,0
25058,0,0,0,0,0,1,0,0
25061,0,0,0,1,0,0,0,0
25062,0,0,0,0,1,0,0,0
25064,1,1,1,0,1,1,0,0
25066,0,1,0,0,0,0,0,0
25067,0,1,0,0,0,0,0,0
25071,0,0,0,0,1,1,0,0
25072,0,0,0,0,1,0,0,0
25073,1,0,0,0,0,0,0,0
25075,1,0,0,0,0,0,0,0
25079,0,0,0,0,1,1,0,0
25080,0,0,0,0,1,1,0,0
25082,0,1,0,0,0,0,0,0
25083,1,1,0,0,0,0,0,0
25084,0,1,0,0,1,0,0,0
25088,0,0,0,0,0,1,0,0
25089,0,1,0,0,0,1,0,0
25090,1,1,0,0,0,0,0,0
25091,0,0,0,0,0,1,0,0
25094,1,1,0,0,1,1,1,0
25109,0,0,0,0,1,0,0,1
25112,0,0,0,0,0,1,1,0
25113,0,0,0,0,1,0,0,0
25114,1,1,0,0,0,0,0,0
25119,0,0,0,0,0,1,0,1
25122,0,1,0,1,0,0,0,1
25123,0,0,0,0,1,0,0,0
25125,0,0,0,0,0,1,0,1
25127,0,0,0,0,1,0,0,0
25128,0,1,0,0,0,0,0,1
25129,0,1,0,0,0,0,0,0
25130,1,0,0,0,0,0,0,1
25136,0,1,0,0,0,0,0,0
25137,1,0,0,1,0,0,0,0
25139,0,0,0,0,1,0,0,0
25142,0,1,0,0,0,0,0,0
25143,0,1,0,1,0,1,0,0
25146,0,1,0,0,0,0,0,0
25147,0,0,0,0,1,0,0,0
25150,0,0,0,0,1,1,0,1
25154,1,1,0,0,0,0,0,0
25156,0,0,0,1,1,0,0,0
25158,1,0,0,0,0,0,0,0
25164,1,0,0,0,0,0,0,1
25165,0,1,0,0,0,1,0,0
25166,0,0,0,0,0,1,0,0
25170,0,0,0,0,0,1,0,0
25175,0,0,0,0,1,0,1,0
25179,0,0,0,0,1,0,0,0
25181,0,1,0,0,0,0,0,0
25182,0,0,0,0,0,1,0,0
25183,0,0,0,0,0,1,0,1
25187,0,0,0,0,0,1,1,0
25190,0,0,0,0,0,0,1,0
25191,0,0,0,0,0,1,0,0
25193,1,1,0,0,0,0,0,0
25195,0,0,0,0,0,1,0,0
25200,1,1,0,0,1,0,0,0
25204,0,1,0,0,1,0,0,0
25209,0,1,0,0,1,1,0,0
25210,0,1,0,0,0,0,1,0
25212,1,1,0,0,0,0,0,0
25213,1,0,0,0,0,0,0,0
25214,0,0,0,0,0,0,1,0
25217,0,0,0,0,0,0,0,1
25218,0,0,0,0,0,1,0,0
25220,1,1,0,0,0,0,0,0
25225,0,1,0,0,1,0,0,1
25226,0,1,1,0,1,0,0,0
25228,0,0,0,1,0,0,0,0
25229,0,0,0,0,1,0,0,0
25232,0,0,0,0,0,0,0,1
25237,0,0,0,0,0,1,0,1
25238,1,1,0,1,0,0,0,0
25242,0,1,0,0,0,1,0,0
25244,1,1,0,0,1,0,0,0
25247,0,1,0,0,0,0,0,0
25249,0,0,0,0,0,1,0,1
25251,0,1,0,0,0,0,0,0
25253,0,1,0,0,0,1,0,0
25254,0,0,0,0,1,0,0,0
25256,0,0,0,1,1,0,0,0
25258,0,1,0,0,1,0,0,1
25259,0,0,0,0,0,1,1,0
25263,0,1,0,1,1,0,0,0
25272,0,0,1,0,1,0,0,0
25273,0,0,1,0,0,0,0,1
25274,0,0,0,0,1,0,1,0
25276,1,1,0,1,1,1,0,1
25278,0,1,0,0,1,1,0,0
25279,0,0,0,0,0,0,0,1
25281,0,1,0,0,0,0,0,1
25282,1,1,0,0,0,0,0,0
25283,0,0,1,0,0,0,0,0
25286,1,0,0,0,0,0,0,0
25288,0,0,0,1,0,0,0,1
25290,0,0,0,0,1,0,1,0
25292,0,1,0,0,1,0,1,0
25295,1,0,0,0,0,1,0,0
25296,0,0,0,0,0,0,0,1
25302,0,1,0,0,1,0,0,0
25306,0,0,1,0,1,0,1,0
25315,0,1,0,0,0,0,1,0
25316,0,1,0,0,0,0,0,0
25320,0,1,0,0,0,0,0,0
25321,1,1,0,0,1,0,1,1
25325,1,0,0,0,0,0,0,0
25332,1,1,1,0,1,0,0,1
25334,0,1,0,0,0,0,0,0
25337,1,0,0,0,0,0,0,0
25340,1,1,1,1,1,1,1,0
25341,0,0,1,0,0,0,1,0
25343,0,1,0,0,0,0,1,0
25346,0,0,0,1,1,0,1,0
25347,0,1,0,0,0,0,0,0
25348,1,0,0,0,0,0,0,1
25349,0,0,0,0,1,0,1,0
25351,1,0,0,0,1,0,1,1
25353,0,1,0,0,0,0,0,0
25357,0,1,1,0,0,1,0,0
25358,0,0,0,0,0,1,1,0
25359,0,1,0,1,1,1,1,0
25360,0,0,0,0,0,0,0,1
25361,0,0,0,0,0,0,0,1
25363,0,1,0,0,1,1,0,0
25366,0,1,0,0,1,0,0,1
25367,0,0,0,1,0,1,0,0
25373,0,1,0,1,0,0,0,1
25374,0,0,1,0,1,0,1,0
25375,0,1,0,0,0,1,0,0
25378,0,1,0,1,0,0,0,0
25382,0,0,0,1,1,0,0,0
25385,0,1,0,0,0,0,0,1
25392,0,1,0,0,0,1,0,0
25397,0,0,0,0,1,0,0,0
25399,0,1,1,0,0,0,1,0
25400,0,1,0,0,0,0,0,0
25401,0,1,0,0,0,1,0,0
25402,0,0,1,0,0,0,0,1
25403,1,0,0,0,0,1,1,0
25408,0,1,0,0,0,0,0,0
25411,0,0,0,0,0,0,0,1
25412,0,0,0,0,0,1,0,0
25413,0,1,0,0,1,1,0,0
25414,0,1,0,0,0,1,0,0
25417,0,0,0,0,0,1,1,0
25419,0,0,0,0,0,1,0,0
25420,0,1,0,0,1,0,0,0
25422,0,0,0,0,0,0,0,1
25423,0,0,0,0,0,0,0,1
25427,0,0,0,0,0,0,0,1
25430,0,0,0,0,0,0,0,1
25434,0,0,0,0,0,1,0,0
25439,1,1,0,0,0,0,0,1
25447,0,1,0,1,0,1,0,0
25450,1,1,0,0,0,1,0,0
25451,0,1,0,1,0,0,0,0
25452,0,0,0,0,1,0,0,0
25458,0,1,0,0,0,0,0,0
25463,0,0,1,0,0,1,0,1
25469,0,0,0,1,0,0,0,0
25472,0,0,0,0,0,1,0,0
25474,0,0,0,0,1,0,0,0
25479,1,1,0,0,1,1,0,0
25482,1,1,0,0,1,0,0,0
25483,0,0,0,0,0,0,0,1
25487,0,1,0,0,0,0,0,0
25490,0,0,0,0,1,0,0,0
25492,1,1,0,0,1,1,1,0
25495,1,1,0,1,0,1,0,1
25496,0,0,0,0,0,0,0,1
25497,1,1,0,0,0,0,0,0
25499,0,0,0,0,0,0,0,1
25501,1,1,0,0,0,0,0,0
25502,0,0,0,0,1,1,0,1
25504,0,1,0,0,1,0,0,0
25507,1,1,0,0,0,0,0,0
25509,0,0,0,0,1,0,0,0
25513,0,0,0,0,1,0,0,1
25517,0,0,0,0,1,0,0,0
25518,0,1,0,0,0,0,0,1
25521,0,0,1,0,1,0,0,0
25524,0,1,0,0,0,0,0,1
25525,0,1,0,0,0,0,0,0
25526,0,1,0,0,1,0,0,0
25528,0,0,1,1,1,1,0,0
25530,0,0,0,0,1,0,0,0
25531,0,1,0,0,0,0,0,0
25534,1,0,0,0,0,0,1,0
25537,0,1,0,0,0,0,0,0
25540,1,1,0,0,0,0,0,1
25543,1,1,0,1,1,1,0,1
25544,0,0,0,0,1,1,0,0
25545,0,1,1,0,1,0,0,0
25549,0,0,0,0,0,1,0,0
25552,0,1,1,0,1,0,0,0
25553,0,0,1,0,1,0,0,1
25558,0,0,0,0,1,0,0,0
25561,0,0,0,0,1,0,0,0
25563,0,1,0,0,1,0,1,1
25564,1,1,0,0,0,1,1,0
25565,1,1,0,1,0,0,0,0
25569,1,1,0,0,0,1,0,1
25570,0,0,0,0,1,0,1,0
25571,0,0,1,0,1,1,0,1
25574,0,0,0,0,0,1,0,0
25579,0,1,0,0,0,0,0,0
25581,0,1,0,0,1,0,0,0
25584,0,0,0,0,1,0,0,0
25590,1,1,0,1,0,1,0,1
25595,0,0,0,0,1,0,0,0
25596,0,0,0,1,0,0,0,0
25598,0,1,0,0,0,0,0,0
25600,1,0,0,1,1,1,0,0
25602,0,1,0,0,0,0,0,0
25604,1,1,0,1,1,1,1,1
25606,0,0,0,0,0,0,0,1
25616,1,0,0,0,0,0,0,1
25617,0,0,1,0,0,1,1,0
25618,0,0,0,1,0,0,0,1
25620,0,0,0,0,0,0,0,1
25624,0,0,0,0,1,0,1,0
25626,1,1,0,0,0,1,0,0
25627,0,1,0,0,0,0,0,1
25628,0,1,0,0,1,1,1,1
25629,0,1,0,0,1,1,0,0
25632,0,0,0,0,0,1,0,1
25634,0,0,0,0,1,0,0,0
25635,0,1,0,0,1,0,0,1
25637,1,0,0,0,1,0,0,1
25641,1,1,1,1,1,1,1,1
25642,1,0,0,0,0,0,0,0
25643,0,0,0,0,1,0,0,0
25645,0,0,1,0,0,1,0,0
25648,0,0,0,1,0,0,0,0
25650,0,1,0,0,1,1,1,0
25652,0,1,0,0,0,1,0,0
25656,0,1,0,1,1,0,0,0
25657,0,0,0,0,0,0,0,1
25661,0,0,0,1,0,0,0,1
25663,1,0,0,0,0,0,0,1
25665,0,1,1,1,1,0,0,0
25668,1,1,0,0,0,1,0,1
25671,0,0,0,0,0,0,1,0
25673,1,1,0,1,0,0,0,1
25674,1,1,0,0,1,0,0,1
25676,1,1,0,0,0,0,0,0
25677,0,1,0,0,0,0,1,0
25680,0,1,0,0,1,0,0,0
25681,0,0,1,0,0,0,0,0
25684,0,0,0,1,0,0,0,1
25690,0,0,0,0,0,1,0,0
25691,0,0,1,0,1,1,0,0
25693,0,0,1,0,0,0,0,1
25694,0,1,0,0,0,0,0,0
25695,1,1,0,0,1,0,0,0
25708,0,1,0,0,0,0,0,0
25712,1,1,0,0,0,0,0,0
25714,0,1,0,0,0,0,0,1
25717,0,0,1,0,1,0,0,0
25718,0,1,0,1,0,0,1,0
25719,1,0,0,0,0,0,0,0
25721,0,1,0,1,1,1,0,1
25724,0,1,0,0,0,0,0,0
25734,0,1,0,0,0,0,0,0
25735,1,1,0,0,0,0,0,1
25737,0,0,0,1,0,0,0,1
25745,1,0,0,0,0,0,0,1
25751,1,0,0,0,0,1,1,0
25753,0,1,0,0,0,1,0,0
25757,0,1,0,0,0,1,0,0
25758,0,1,0,0,0,0,0,0
25759,0,0,1,0,1,1,0,0
25761,1,0,0,0,0,0,0,0
25763,0,0,0,0,0,1,0,0
25764,1,1,1,0,1,1,0,0
25773,0,1,1,0,0,1,1,0
25776,0,1,0,0,0,0,0,0
25777,0,0,0,0,1,0,0,0
25782,0,1,0,0,1,0,0,0
25785,0,1,0,0,0,0,0,0
25787,0,1,0,0,1,0,0,0
25790,0,1,0,0,1,1,0,0
25791,0,0,0,0,0,0,0,1
25795,0,0,0,0,1,0,1,0
25799,0,1,0,0,0,1,0,1
25801,0,0,0,0,1,0,0,0
25803,0,0,0,0,0,0,1,0
25805,0,1,0,0,0,0,0,0
25807,0,0,0,0,0,0,1,1
25811,0,0,1,0,0,1,0,0
25814,0,0,0,0,0,0,0,1
25816,0,0,0,1,0,0,0,0
25817,0,1,0,0,0,0,0,0
25819,0,0,0,0,0,0,0,1
25823,0,0,0,0,0,0,0,1
25827,0,1,0,0,0,0,0,0
25833,1,1,0,0,1,0,0,1
25838,0,0,0,0,0,0,0,1
25840,1,1,0,0,0,0,0,0
25841,0,0,0,1,0,0,0,1
25845,0,1,0,0,1,0,0,0
25847,1,0,0,0,1,0,0,0
25850,0,0,0,1,0,0,0,0
25852,0,1,0,0,1,0,0,0
25859,0,0,0,0,1,0,0,1
25860,0,0,0,0,1,0,1,0
25864,0,1,0,0,1,0,0,0
25866,0,0,0,0,0,0,0,1
25867,1,0,0,0,1,0,0,1
25868,0,0,1,1,1,1,0,0
25874,0,1,0,0,1,0,0,0
25877,0,0,0,0,1,1,1,0
25880,0,0,0,0,0,0,0,1
25881,0,0,0,1,0,0,0,0
25885,1,0,0,1,0,0,0,0
25886,0,0,0,0,1,1,0,0
25892,0,0,0,0,1,0,1,0
25895,0,0,1,0,1,0,0,0
25896,0,1,0,0,0,0,0,1
25898,1,0,0,0,1,0,0,1
25899,0,0,0,0,0,0,1,1
25900,0,0,0,0,0,0,0,1
25901,0,0,0,0,1,1,0,1
25903,0,0,0,0,0,0,0,1
25904,1,1,0,0,1,0,0,1
25908,0,0,0,0,1,0,0,0
25911,0,0,1,0,0,0,1,0
25913,1,0,0,0,0,1,0,1
25917,0,0,1,1,1,0,0,0
25919,1,1,0,0,0,1,0,0
25921,0,1,0,1,0,0,0,1
25922,0,1,0,0,0,0,0,0
25923,1,1,0,0,1,1,1,1
25926,1,1,1,0,1,1,0,1
25927,0,1,0,0,0,0,0,1
25928,1,1,0,0,0,0,0,0
25934,0,0,1,0,0,1,0,0
25936,0,0,0,0,0,1,1,0
25938,0,1,1,0,1,1,1,0
25941,0,1,0,0,0,0,0,0
25943,1,1,0,0,0,0,0,0
25944,0,0,0,0,1,0,0,0
25947,1,0,0,0,0,1,0,1
25948,0,0,0,0,0,0,1,1
25952,0,0,1,0,1,0,0,0
25953,0,0,0,0,0,0,1,0
25956,0,0,1,0,1,0,0,0
25959,0,0,0,0,0,0,1,0
25961,0,0,0,1,0,0,0,0
25966,0,0,0,0,1,0,0,0
25967,1,0,0,0,0,0,0,1
25972,0,0,1,0,0,1,0,0
25973,1,0,0,0,0,0,1,1
25976,0,0,1,0,0,1,0,0
25977,0,1,0,1,0,0,0,1
25978,0,0,0,1,0,0,0,1
25979,0,1,0,1,1,0,0,1
25982,1,1,1,0,1,0,0,1
25983,0,0,0,0,1,1,1,0
25985,0,0,1,0,0,0,0,0
25987,0,0,1,0,1,0,0,0
25990,0,0,1,0,0,1,0,1
25993,0,0,0,0,0,1,0,0
25996,0,0,1,0,0,0,0,0
25997,0,0,0,0,0,0,1,1
25999,0,1,0,0,0,1,0,1
26001,0,0,0,0,1,0,1,0
26002,0,1,0,0,0,0,0,0
26005,0,0,1,0,1,1,1,1
26007,0,0,0,0,1,1,0,0
26008,0,0,0,0,0,1,1,1
26011,0,1,0,0,0,0,0,0
26012,0,1,0,1,0,1,0,1
26015,1,0,0,0,0,0,0,0
26019,0,0,0,0,1,1,0,0
26024,0,1,0,1,1,0,0,0
26025,1,0,0,0,0,1,1,0
26026,0,1,0,0,0,0,0,0
26027,0,0,0,0,0,0,0,1
26031,1,0,0,0,1,0,0,1
26032,0,0,0,0,1,0,1,0
26033,0,0,0,0,1,0,1,0
26034,0,0,0,0,0,1,0,0
26035,1,0,0,0,0,1,0,0
26037,0,0,0,0,1,1,1,0
26038,0,0,0,0,0,0,0,1
26039,0,1,0,1,0,0,0,0
26046,0,0,0,0,1,0,0,1
26048,0,1,0,0,1,0,0,0
26054,0,0,1,1,1,0,0,0
26055,0,1,0,0,0,0,0,0
26056,0,1,0,0,0,0,0,1
26057,0,1,0,0,1,0,0,0
26058,0,1,1,0,1,0,1,0
26060,0,0,1,0,0,0,0,0
26061,0,0,0,0,1,0,0,0
26069,0,0,0,0,0,1,0,0
26070,0,0,0,0,1,0,1,1
26071,0,1,0,0,0,0,0,0
26072,0,0,0,0,0,1,0,0
26073,0,0,0,0,0,0,1,1
26075,1,1,0,0,0,0,0,0
26076,1,1,0,0,1,0,1,1
26079,0,0,0,0,0,0,0,1
26081,0,0,0,0,1,1,1,0
26083,0,1,0,1,1,0,0,1
26085,0,0,0,0,1,1,0,0
26086,0,0,0,0,0,0,0,1
26091,0,1,0,0,0,1,1,0
26095,0,0,0,0,1,0,1,1
26097,0,0,0,0,1,0,0,0
26106,0,0,0,0,1,0,0,0
26107,0,1,0,0,0,0,1,0
26111,0,1,0,0,0,0,0,0
26115,1,0,0,0,0,1,0,1
26117,0,1,0,0,0,1,1,0
26122,1,0,0,0,0,0,0,0
26127,0,0,0,0,1,0,0,0
26128,1,1,0,0,0,1,1,1
26129,0,0,1,0,0,0,0,0
26130,0,1,0,0,1,0,0,0
26142,0,0,0,0,0,1,0,1
26143,0,1,0,0,0,0,0,0
26145,0,1,0,0,1,0,0,0
26146,0,1,0,0,0,0,0,0
26148,0,1,0,0,1,0,0,0
26150,1,1,0,0,1,0,0,1
26152,1,1,0,0,0,1,0,0
26154,0,1,0,0,0,0,0,1
26160,0,0,0,0,0,0,1,0
26162,1,0,0,0,0,1,0,0
26163,0,0,0,0,1,0,0,0
26166,0,0,0,0,0,0,0,1
26167,0,0,0,0,0,1,0,1
26168,0,1,0,0,0,1,1,0
26170,1,0,0,0,1,1,0,0
26171,0,0,0,0,0,1,0,0
26174,1,0,0,0,0,1,0,0
26176,0,0,0,0,0,0,0,1
26181,0,0,0,0,1,0,0,1
26182,0,1,0,0,0,0,0,0
26184,0,0,0,0,1,0,0,0
26186,0,1,0,0,0,0,0,0
26188,0,0,0,0,0,0,0,1
26189,0,0,0,1,1,1,0,0
26190,0,0,0,0,1,1,0,0
26195,1,1,0,0,1,0,0,1
26196,0,0,0,0,0,1,1,0
26198,0,0,0,0,1,0,0,0
26199,0,0,0,0,0,1,0,0
26200,0,0,1,0,1,0,0,0
26201,0,0,0,0,1,0,0,1
26211,0,0,0,0,1,0,0,0
26212,0,0,0,0,1,1,1,0
26217,0,0,0,0,0,1,0,0
26218,0,0,0,0,0,0,0,1
26220,1,1,0,0,0,0,0,0
26221,1,1,0,0,0,0,0,0
26229,0,1,0,0,1,0,0,0
26231,0,0,0,1,0,0,0,0
26234,1,0,0,0,0,0,0,0
26239,0,0,0,0,0,0,0,1
26242,0,1,1,0,0,1,1,0
26244,0,1,0,0,0,1,0,1
26247,0,1,0,0,1,0,0,0
26249,0,0,0,0,0,0,1,0
26250,0,0,0,0,1,0,1,1
26254,0,0,0,0,0,0,1,1
26259,0,0,0,0,0,0,0,1
26260,0,0,0,0,0,0,1,0
26261,1,1,0,0,0,1,0,0
26263,0,0,0,0,0,1,1,0
26265,0,0,0,0,0,1,0,0
26267,1,1,0,0,0,1,0,0
26270,0,0,0,0,0,1,0,0
26271,0,0,0,0,0,0,1,0
26274,0,0,1,0,1,0,1,0
26275,0,0,0,0,1,0,1,0
26276,0,0,0,0,1,0,1,0
26277,1,0,0,0,0,1,0,0
26281,0,0,1,0,0,0,1,1
26288,0,1,0,0,0,1,0,1
26296,0,0,1,0,0,0,0,0
26298,0,1,0,0,0,0,0,0
26299,1,0,0,0,0,0,0,0
26300,0,0,0,0,1,1,1,0
26301,0,0,0,1,1,0,0,0
26304,1,1,0,0,0,0,0,0
26305,0,1,0,0,1,0,1,0
26306,0,0,0,0,0,0,1,1
26307,0,0,0,0,1,0,0,0
26308,0,0,0,0,0,0,0,1
26310,0,0,0,0,1,0,0,0
26311,0,0,0,0,0,0,0,1
26313,1,0,0,0,0,0,0,1
26318,0,0,0,0,1,1,0,0
26320,0,1,0,0,0,0,0,0
26321,1,0,0,1,0,0,0,1
26322,1,0,0,0,0,1,0,1
26324,1,0,1,0,1,0,0,0
26326,0,1,1,0,1,0,1,0
26327,1,1,0,0,1,1,1,0
26328,0,0,1,0,1,1,1,0
26332,0,1,0,0,0,0,0,1
26333,0,1,0,0,0,0,1,0
26336,0,0,1,0,1,0,1,0
26339,0,1,0,0,0,0,0,1
26340,0,1,0,0,0,0,0,1
26341,0,0,1,0,0,0,0,0
26347,0,0,0,0,0,0,1,1
26350,0,0,0,0,0,0,0,1
26355,0,0,0,0,0,1,0,0
26356,0,1,0,0,1,0,1,0
26358,0,0,0,0,0,1,0,0
26361,0,1,0,0,0,0,0,0
26362,1,0,0,0,1,1,0,0
26363,0,1,0,0,0,0,0,0
26365,0,0,0,0,0,0,0,1
26368,0,0,0,1,0,0,0,0
26369,1,1,0,0,1,0,0,0
26370,0,1,0,0,1,0,0,1
26371,1,0,0,0,0,0,0,1
26375,0,0,0,0,1,1,0,0
26376,0,0,0,0,0,1,0,0
26377,0,0,0,0,1,0,0,0
26384,0,0,1,0,0,0,0,0
26386,0,1,0,1,1,0,0,0
26388,0,1,0,0,0,0,0,0
26389,0,0,1,0,0,1,0,0
26390,0,0,0,0,0,1,0,0
26391,1,0,0,0,1,0,0,0
26392,1,0,0,0,0,0,0,1
26393,0,0,0,0,1,0,0,0
26396,0,1,0,0,0,0,0,0
26397,0,0,0,0,0,0,0,1
26400,0,0,0,0,0,0,0,1
26407,0,1,0,0,0,0,0,0
26408,1,1,0,0,1,1,0,0
26410,1,0,0,0,0,0,0,0
26411,1,0,0,0,1,0,0,0
26416,0,1,0,0,1,0,1,0
26417,0,0,1,1,1,0,0,0
26418,0,0,0,0,1,0,0,0
26419,0,1,0,1,1,0,0,0
26426,0,1,0,0,0,0,0,0
26427,0,0,0,0,1,0,0,1
26431,0,0,0,0,0,0,0,1
26434,1,0,0,0,0,1,0,0
26435,0,0,1,0,0,0,0,0
26440,1,1,0,0,0,0,0,0
26444,0,0,0,0,0,1,1,0
26447,1,1,0,1,1,1,0,1
26448,0,1,0,0,0,0,0,0
26451,0,1,0,0,0,0,0,0
26454,1,1,0,0,0,1,0,0
26455,0,0,0,0,0,1,0,0
26456,1,1,0,0,0,0,0,0
26458,0,0,0,0,1,1,1,0
26460,1,0,0,0,1,1,0,0
26461,0,0,0,0,1,1,1,0
26463,0,1,0,0,0,0,0,0
26468,1,0,0,0,1,0,0,0
26469,0,0,1,0,0,0,1,0
26472,0,0,1,0,1,0,1,0
26477,0,1,0,1,1,0,1,0
26479,1,0,0,0,0,1,0,1
26480,0,1,0,0,0,0,1,0
26482,1,1,0,0,1,0,0,0
26484,0,0,1,0,0,0,1,0
26485,1,0,0,0,0,0,1,0
26486,0,0,0,0,1,0,0,0
26488,0,1,1,0,1,1,1,0
26490,0,1,0,0,1,0,1,0
26491,0,0,0,0,0,1,0,0
26494,1,1,0,0,1,0,0,0
26495,0,1,0,0,0,0,0,0
26496,0,1,0,0,0,0,0,0
26497,0,0,1,1,0,0,0,1
26498,0,1,0,0,1,0,0,0
26500,0,1,0,0,0,0,0,0
26505,1,0,1,0,0,0,0,0
26512,0,1,0,1,0,1,0,0
26516,0,0,0,0,0,1,0,0
26520,1,0,0,0,1,0,0,0
26521,0,1,0,0,1,0,1,0
26522,0,1,0,0,0,0,0,0
26526,0,1,1,0,1,1,1,0
26527,0,0,0,0,0,0,0,1
26532,0,0,0,0,1,0,0,0
26534,0,0,0,0,0,0,0,1
26538,0,0,0,0,1,0,0,1
26540,0,0,0,0,0,0,1,0
26543,0,0,0,0,1,1,1,0
26544,0,1,0,0,0,0,0,0
26545,0,1,0,0,0,1,0,0
26548,0,0,0,1,0,0,0,0
26549,0,1,0,0,0,0,0,0
26551,1,1,0,0,0,0,0,0
26552,1,0,0,0,0,0,1,0
26555,1,0,0,0,1,0,0,0
26557,1,0,1,0,1,0,0,1
26558,0,0,1,1,1,1,0,0
26560,0,0,0,0,0,0,0,1
26566,0,0,0,1,0,0,0,1
26569,0,1,1,0,0,1,1,0
26570,0,0,1,0,0,0,0,0
26571,0,1,0,0,1,1,1,0
26572,0,0,0,0,1,0,1,0
26579,0,1,0,0,1,1,1,0
26581,0,1,0,0,0,0,0,0
26585,0,0,0,0,0,0,0,1
26586,0,1,0,0,1,1,0,0
26590,1,0,0,0,1,0,0,0
26591,0,0,0,0,0,0,0,1
26595,1,1,0,0,0,0,0,0
26596,0,0,0,0,1,0,0,0
26597,0,1,0,0,0,0,0,0
26599,0,1,0,0,0,1,1,0
26603,0,1,0,0,0,0,0,0
26605,0,0,0,1,0,0,0,0
26606,0,0,1,0,1,0,0,0
26607,0,1,0,0,0,0,0,0
26609,0,1,0,0,0,1,0,0
26610,0,0,0,0,0,0,0,1
26611,0,1,0,0,0,0,0,0
26616,1,0,0,0,0,1,0,0
26618,0,0,0,0,1,0,0,0
26619,0,0,0,0,1,0,0,0
26620,0,1,0,0,1,0,0,0
26622,1,0,0,0,0,0,0,1
26626,0,0,0,0,1,1,1,0
26627,0,0,0,0,0,0,0,1
26632,1,0,0,0,0,0,0,0
26633,1,1,0,0,1,0,0,0
26635,1,0,0,0,1,0,0,1
26636,1,0,1,0,0,0,1,1
26644,1,0,0,0,1,0,1,1
26646,0,0,0,0,1,0,0,0
26648,0,0,0,0,0,1,0,0
26649,1,0,0,0,1,1,1,0
26650,1,1,0,0,0,0,0,1
26653,0,0,0,0,0,1,0,0
26654,1,0,1,0,1,1,0,0
26655,0,1,0,0,1,0,0,0
26662,1,0,0,0,0,0,0,0
26663,0,1,0,0,0,0,0,0
26668,0,1,0,0,0,0,0,0
26669,0,0,0,1,0,1,0,0
26671,0,1,0,0,0,0,0,1
26673,0,0,0,0,0,1,0,0
26675,0,1,0,0,0,0,0,0
26677,0,0,0,0,1,0,0,0
26678,1,1,0,0,0,0,0,0
26680,0,0,0,0,1,0,0,0
26681,1,0,0,0,0,1,0,0
26682,0,1,0,0,0,0,0,0
26685,0,1,0,0,0,1,0,0
26688,0,0,1,0,1,0,0,0
26689,1,0,0,0,1,1,0,0
26692,0,1,0,0,0,0,0,0
26693,1,0,0,0,0,0,0,0
26697,0,1,0,0,0,0,0,0
26704,0,0,0,0,1,0,0,0
26706,1,0,0,0,0,0,0,0
26711,0,0,0,0,1,0,0,0
26712,1,1,0,0,0,0,0,0
26715,0,0,0,1,0,1,0,0
26717,0,0,1,0,1,1,1,0
26718,0,0,0,0,0,0,0,1
26722,0,0,0,0,1,0,0,0
26723,0,0,0,0,1,0,1,0
26724,1,1,0,0,1,1,1,0
26726,0,1,0,0,0,0,0,0
26728,1,1,0,0,0,0,0,0
26733,0,0,0,0,0,1,0,0
26735,0,1,0,0,1,0,1,0
26736,0,0,0,0,1,0,0,0
26738,0,0,0,0,1,0,0,0
26739,0,0,1,0,0,0,0,0
26740,0,0,0,0,0,0,0,1
26743,1,1,0,0,1,0,1,0
26745,1,1,1,0,0,1,1,0
26753,1,0,0,0,1,0,0,1
26754,0,0,0,0,1,0,0,0
26757,1,0,0,0,0,0,0,0
26758,0,1,1,0,0,1,1,0
26760,0,1,0,0,1,0,1,0
26762,0,1,1,0,0,1,1,0
26765,0,1,0,0,0,1,1,0
26766,1,1,0,0,0,0,0,0
26768,1,0,0,0,0,0,0,0
